Select an image of approx width 150px with a transparent background for best results.,Für beste Ergebnisse bitte ein Bild mit ca. 150 Pixeln Breite und transparentem Hintergrund auswählen.,
Select the label after which you want to insert new field.,"Bitte Element auswählen, nach dem ein neues Feld eingefügt werden soll.",
Send After,Versenden nach,
Send Alert On,Benachrichtigung senden bei,
Send Email Alert,E-Mail-Benachrichtigung senden,
Send Email On State,E-Mail senden bei Status,
Send Email Print Attachments as PDF (Recommended),Ausdrucke als E-Mail-Anhang im PDF-Format senden (empfohlen),
Send Email To Creator,E-Mail an den Ersteller senden,
Send Me A Copy of Outgoing Emails,Mir eine Kopie der ausgehenden E-Mails senden,
Send Notification to,Benachrichtigung senden an,
Send Notifications For Documents Followed By Me,Benachrichtigungen für von mir verfolgte Dokumente senden,
Send Notifications For Email Threads,Benachrichtigungen für E-Mail-Threads senden,
Send Print as PDF,Ausdruck als PDF senden,
Send System Notification,Systembenachrichtigung senden,
Send To All Assignees,An alle Beauftragten senden,
Send Welcome Email,Willkommens-E-Mail senden,
Send alert if date matches this field's value,"Benachrichtigung senden, wenn das Datum dem Wert dieses Feldes entspricht",
Send alert if datetime matches this field's value,"Benachrichtigung senden, wenn Datum und Uhrzeit mit dem Wert des Feldes übereinstimmt",
Send alert if this field's value changes,"Benachrichtigung senden, wenn sich der Wert dieses Feldes ändert",
Send an email reminder in the morning,Morgens eine Erinnerungsemail senden,
Send days before or after the reference date,Tage vor oder nach dem Stichtag senden,
Send enquiries to this email address,Anfragen an diese E-Mail-Adresse senden,
Send only if there is any data,"Nur dann senden, wenn Daten vorhanden sind",
Send unsubscribe message in email,Abmelde-Link in E-Mails hinzufügen,
Sender,Absender,
Sender Email,Absender E-Mail,
Sender Email Field,Absender-E-Mail-Feld,
Sender Name,Absendername,
Sender Name Field,Absendername Feld,
Sendgrid,Sendgrid,
Sending,Versand,
Sent,Gesendet,
Sent Folder Name,Name des „Gesendet“-Ordners,
Sent On,Gesendet am,
Sent Read Receipt,Lesebestätigung gesendet,
Sent To,Gesendet an,
Sent or Received,Gesendet oder empfangen,
Sent/Received Email,Gesendete / empfangene E-Mail,
Separator,Trenner,
Sequence Id,Sequenz-ID,
Series List for this Transaction,Nummernkreise zu diesem Vorgang,
Server Action,Serveraktion,
Server IP,Server-IP-Adresse,
Server Script,Serverskript,
Service,Dienst,
Session Default,Sitzungsstandard,
Session Default Settings,Sitzungsstandardeinstellungen,
Session Defaults,Sitzungsstandards,
Session Expiry (idle timeout),Ablauf der Sitzung (Leerlaufzeit),
Set Banner from Image,Banner aus Bild einrichten,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","Legen Sie die Standardoptionen für alle Diagramme in diesem Dashboard fest (z.B.: ""colors"": [""#d1d8dd"", ""#ff5858""])",
Set Naming Series options on your transactions.,Legen Sie Nummernkreise für Ihre Transaktionen fest.,
Set New Password,Neues Passwort setzen,
Set Property After Alert,Setzen Sie die Eigenschaft nach Alert,
Set Role For,Rolle festlegen für,
Set Value,Wert festlegen,
Set by user,Von Benutzer festgelegt,
Set non-standard precision for a Float or Currency field,Festlegen einer Nicht-Standardpräzision für ein Gleitkomma- oder Währungsfeld,
Set only once,Nur einmal festlegen,
Set size in MB,Größe in MB festlegen,
"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>","Legen Sie hier die Filter fest. Beispiel:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>",
"Set the path to a whitelisted function that will return the data for the number card in the format:

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>","Tragen Sie den Pfad zu einer freigegebenen Funktion ein, die die Daten für die Zahlenkarte im folgenden Format zurückgibt:

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>",
Settings,Einstellungen,
Settings Dropdown,Dropdown-Liste Einstellungen,
Settings for Contact Us Page,Einstellungen für die „Kontakt“-Seite,
Settings for the About Us Page,Einstellungen für die „Über uns“-Seite,
Settings to control blog categories and interactions like comments and likes,Einstellungen zur Steuerung von Blog-Kategorien und Interaktionen wie Kommentare und Likes,
Setup,Einrichtung,
Setup Complete,Einrichtung abgeschlossen,
Setup Series for transactions,Nummernkreise für Transaktionen einrichten,
Share,Freigeben,
Shared,Geteilt,
Shipping,Versand,
Shop,Laden,
Short Name,Kürzel,
Shortcuts,Tastenkombinationen,
"Show ""Call to Action"" in Blog","„Aufruf zum Handeln"" im Blog anzeigen",
Show Absolute Values,Absolutwerte anzeigen,
Show Currency Symbol on Right Side,Währungssymbol auf der rechten Seite anzeigen,
Show Dashboard,Dashboard anzeigen,
Show Document,Dokument anzeigen,
Show First Document Tour,Erste Dokumententour anzeigen,
Show Form Tour,Formular-Tour anzeigen,
Show Full Error and Allow Reporting of Issues to the Developer,Vollständigen Fehler anzeigen und die Meldung des Problems an die Entwickler zulassen,
Show Full Form?,Vollständiges Formular anzeigen?,
Show Labels,Labels anzeigen,
Show Language Picker,Sprachauswahl anzeigen,
Show Line Breaks after Sections,Zeilenumbrüche nach Abschnitten anzeigen,
Show Only Failed Logs,Nur fehlgeschlagene Protokolle anzeigen,
Show Percentage Stats,Prozentuale Statistiken anzeigen,
Show Preview Popup,Vorschau-Popup anzeigen,
Show Processlist,Prozessliste anzeigen,
Show Report,Bericht zeigen,
Show Section Headings,Zeige Abschnittsüberschriften,
Show Sidebar,Seitenleiste anzeigen,
Show Title,Titel anzeigen,
Show Title in Link Fields,Titel in Verknüpfungsfeld anzeigen,
Show account deletion link in My Account page,Link zum Löschen des Kontos auf der Seite „Mein Konto“ anzeigen,
Show as cc,Als CC anzeigen,
Show attachments,Anhänge anzeigen,
Show footer on login,Fußzeile bei der Anmeldung anzeigen,
Show full form instead of a quick entry modal,Vollständiges Formular anstelle eines Schnelleingabe-Modals anzeigen,
Show in Module Section,Im Modulbereich anzeigen,
Show in filter,Im Filter anzeigen,
Show link to document,Link zum Dokument anzeigen,
Show list,Liste anzeigen,
Show on Timeline,Auf Zeitachse anzeigen,
Show percentage difference according to this time interval,Prozentuale Differenz gemäß diesem Zeitintervall anzeigen,
Show sidebar,Seitenleiste anzeigen,
"Show title in browser window as ""Prefix - title""","Diesen Eintrag im Browser-Fenster als ""Präfix - Titel"" anzeigen",
Sidebar,Seitenleiste,
Sidebar Items,Elemente der Seitenleiste,
Sidebar Settings,Einstellungen der Seitenleiste,
Sidebar and Comments,Sidebar und Kommentare,
Sign Up and Confirmation,Registrierung und Bestätigung,
Sign ups,Registrierungen,
Signature,Unterschrift,
"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Einfacher Python-Ausdruck, Beispiel: status in (""Closed"", ""Cancelled"")",
"Simple Python Expression, Example: Status in (""Invalid"")","Einfacher Python-Ausdruck, Beispiel: status in (""Invalid"")",
"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Einfacher Python-Ausdruck, Beispiel: status == 'Open' and type == 'Bug'",
Simultaneous Sessions,Gleichzeitige Sitzungen,
Single Types have only one record no tables associated. Values are stored in tabSingles,"Einzelne Typen haben nur einen Datensatz, keine Tabellen zugeordnet. Die Werte werden in tabSingles gespeichert",
Size (MB),Größe (MB),
Skip Authorization,Autorisierung überspringen,
Skipped,Übersprungen,
Skype,Skype,
Slack,Slack,
Slack Channel,Slack-Kanal,
Slack Webhook URL,Slack Webhook URL,
Slideshow,Diaschau,
Slideshow Items,Bestandteile der Diaschau,
Slideshow Name,Name der Diaschau,
Slideshow like display for the website,Diashow-ähnliche Anzeige für die Website,
Slug,Slug,
Small Text,Kleiner Text,
Smallest Currency Fraction Value,Kleinste Währungsanteilwert,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,"Kleinste zirkulierenden Brucheinheit (Münze). Für zB 1 Cent für USD und es sollte als 0,01 eingegeben werden",
Social Link Settings,Einstellungen für soziale Links,
Social Link Type,Typ des sozialen Links,
Social Login Key,Social Login Key,
Social Login Provider,Social-Login-Anbieter,
Social Logins,Soziale Logins,
SocketIO Ping Check,SocketIO Ping-Prüfung,
SocketIO Transport Mode,SocketIO-Transportmodus,
Soft-Bounced,Temporär unzustellbar,
"Some mailboxes require a different Sent Folder Name e.g. ""INBOX.Sent""","Einige Postfächer erfordern einen anderen Namen für den Gesendet-Ordner, z.B. ""INBOX.Sent""",
Sort Field,Sortierfeld,
Sort Options,Optionen sortieren,
Sort Order,Sortierung,
Source,Quellcode,
Source Name,Quellenname,
Source Text,Quellentext,
Spam,Spam,
SparkPost,SparkPost,
"Specify a custom timeout, default timeout is 1500 seconds","Geben Sie eine benutzerdefinierte Zeitüberschreitung an, die Standardzeitüberschreitung beträgt 1500 Sekunden",
"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.","Geben Sie die Domänen oder Ursprünge an, die dieses Formular einbetten dürfen. Geben Sie eine Domäne pro Zeile an (z. B. https://example.com). Wenn keine Domänen angegeben werden, kann das Formular nur auf demselben Ursprung eingebettet werden.",
Splash Image,Splash-Bild,
Stack Trace,Stack Trace,
Standard,Standard,
Standard Sidebar Menu,Standard-Sidebar-Menü,
Start Date,Startdatum,
Start Date Field,Startdatum Feld,
Start Time,Startzeit,
StartTLS,StartTLS,
Started,Hat angefangen,
Started At,Gestartet am,
Starts on,Beginnt am,
State/Province,Staat / Provinz,
States,Zustände,
Static Parameters,Statische Parameter,
Statistics,Statistiken,
Stats,Statistiken,
Stats Time Interval,Statistik Zeitintervall,
Status,Status,
Step,Schritt,
Steps,Schritte,
Sticky,Fixiert,
Stopped,Angehalten,
Storage Usage (MB),Speichernutzung (MB),
Storage Usage By Table,Speichernutzung nach Tabelle,
Store Attached PDF Document,Angehängtes PDF-Dokument speichern,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,"Speichert die JSON (JavaScript Object Notation) der letzten bekannten Versionen von verschiedenen installierten Apps. Wird verwendet, um Veröffentlichungs-Informationen zu zeigen.",
Stores the datetime when the last reset password key was generated.,"Speichert das Datum, an dem der letzte Schlüssel zum Zurücksetzen des Passworts generiert wurde.",
Strip EXIF tags from uploaded images,Exif-Daten von hochgeladenen Bildern entfernen,
Style,Stil,
Style Settings,Stileinstellungen,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stil stellt die Farbe der Schaltfläche dar: Erfolg - Grün, Gefahr - Rot, Kehrwert - Schwarz, Primär - Dunkelblau, Info - Hellblau, Warnung - Orange",
Stylesheet,Stylesheet,
"Sub-currency. For e.g. ""Cent""","Unterwährung, z. B. ""Cent""",
Sub-domain provided by erpnext.com,"Unterdomäne, bereitgestellt von erpnext.com",
Subdomain,Unterdomäne,
Subject,Betreff,
Subject Field,Themenfeld,
Submission Queue,Buchungs-Warteschlange,
Submit,Buchen,
Submit After Import,Nach dem Import buchen,
Submit button label,Beschriftung der Schaltfläche „Senden“,
Submit on Creation,Nach Erstellung buchen,
Submitted,Gebucht,
Subsidiary,Tochtergesellschaft,
Subtitle,Untertitel,
Success,Erfolg,
Success Action,Erfolg Aktion,
Success Message,Erfolgsmeldung,
Success URI,Erfolgs-URI,
Success URL,Erfolgs-URL,
Success message,Erfolgsmeldung,
Success title,Erfolgstitel,
Successful Job Count,Anzahl erfolgreich,
Suggested Indexes,Vorgeschlagene Indizes,
Sum,Summe,
Sunday,Sonntag,
Symbol,Symbol,
Sync,Synchronisieren,
Sync events from Google as public,Ereignisse von Google als öffentlich synchronisieren,
Sync with Google Calendar,Mit Google Kalender synchronisieren,
Sync with Google Contacts,Mit Google-Kontakten synchronisieren,
System,System,
System Console,Systemkonsole,
System Health,Systemgesundheit,
System Health Report,Bericht zur Systemgesundheit,
System Health Report Errors,Systemintegritätsbericht: Fehler,
System Health Report Failing Jobs,Systemintegritätsbericht: Fehlgeschlagene Jobs,
System Health Report Queue,Systemintegritätsbericht: Warteschlange,
System Health Report Tables,Systemintegritätsbericht: Tabellen,
System Health Report Workers,Systemintegritätsbericht: Workers,
System Manager,System-Manager,
System Notification,Systembenachrichtigung,
System Page,Systemseite,
System Settings,Systemverwaltung,
System managers are allowed by default,Systemmanager sind standardmäßig erlaubt,
Tab Break,Neue Registerkarte,
Table,Tabelle,
Table Break,Tabellenumbruch,
Table Fieldname,Tabellenfeldname,
Table HTML,HTML-Tabelle,
Table MultiSelect,Tabelle MultiSelect,
Tabloid,Tabloid,
Tag,Schlagwort,
Tag Link,Schlagwortverknüpfung,
Target,Ziel,
Tax Category,Steuerkategorie,
Team Members,Teammitglieder,
Team Members Heading, Teammitglieder Überschrift,
Team Members Subtitle,Teammitglieder Untertitel,
Telemetry,Telemetrie,
Template,Vorlage,
Template File,Vorlagendatei,
Template Options,Vorlagenoptionen,
Template Warnings,Vorlagenwarnungen,
Test Job ID,Test-Auftrags-ID,
Text,Text,
Text Align,Textausrichtung,
Text Color,Textfarbe,
Text Content,Text Inhalt,
Text Editor,Text-Editor,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Die Client-ID, die Sie in der Google Cloud Console unter <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a> erhalten",
The application name will be used in the Login page.,Der Anwendungsname wird auf der Anmeldeseite verwendet.,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Der Browser-API-Schlüssel, den Sie von der Google Cloud Console unter <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Dienste"" &gt; ""Zugangsdaten""
</a>erhalten",
The country's ISO 3166 ALPHA-2 code.,Der ISO 3166 ALPHA-2-Code des Landes.,
"The document type selected is a child table, so the parent document type is required.","Der ausgewählte Dokumenttyp ist eine untergeordnete Tabelle, daher ist der übergeordnete Dokumenttyp erforderlich.",
The name that will appear in Google Calendar,"Der Name, der in Google Kalender angezeigt wird",
The next tour will start from where the user left off.,"Die nächste Tour beginnt dort, wo der Benutzer aufgehört hat.",
The number of seconds until the request expires,Die Anzahl der Sekunden bis die Anfrage abläuft,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","Die Projektnummer aus der Google Cloud Console unter <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Einstellungen""
</a>",
The webhook will be triggered if this expression is true,"Der Webhook wird ausgelöst, wenn dieser Ausdruck wahr ist",
Theme,Thema,
Theme Configuration,Themenkonfiguration,
Theme URL,Design-URL,
These announcements will appear inside a dismissible alert below the Navbar.,Diese Ankündigungen werden in einem abweisbaren Hinweis unterhalb der Navigationsleiste angezeigt.,
These settings are required if 'Custom' LDAP Directory is used,"Diese Einstellungen sind erforderlich, wenn das 'Benutzerdefinierte' LDAP-Verzeichnis verwendet wird",
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Diese Werte werden automatisch in Transaktionen aktualisiert. Außerdem sind sie nützlich, um die Berechtigungen dieses Benutzers bei Transaktionen mit diesen Werten zu beschränken.",
Third Party Authentication,Drittpartei-Authentifizierung,
This card will be available to all Users if this is set,"Diese Karte steht allen Benutzern zur Verfügung, wenn diese Option aktiviert ist.",
This chart will be available to all Users if this is set,"Dieses Diagramm steht allen Benutzern zur Verfügung, wenn diese Option aktiviert ist.",
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Dieses Feld wird nur angezeigt, wenn der hier definierte Feldname einen Wert hat ODER die Regeln wahr sind (Beispiele):
myfield
eval:doc.myfield=='Mein Wert'
eval:doc.age&gt;18",
This format is used if country specific format is not found,"Dieses Format wird verwendet, wenn ein länderspezifisches Format nicht gefunden werden kann",
This goes above the slideshow.,Dies erscheint oberhalb der Diaschau.,
This is an example Google SERP Preview.,Dies ist ein Beispiel für die Google SERP-Vorschau.,
This is the number of the last created transaction with this prefix,Dies ist die Nummer der letzten erstellten Transaktion mit diesem Präfix,
This value specifies the max number of rows that can be rendered in report view. ,"Dieser Wert gibt die maximale Anzahl von Zeilen an, die in der Berichtsansicht dargestellt werden können. ",
This will be shown in a modal after routing,Dies wird nach dem Routing in einem Modal angezeigt,
This will be shown to the user in a dialog after routing to the report,Dies wird dem Benutzer in einem Dialogfeld nach dem Weiterleiten an den Bericht angezeigt,
Thumbnail URL,Vorschaubild-URL,
Thursday,Donnerstag,
Time,Zeit,
Time Format,Zeitformat,
Time Interval,Zeitintervall,
Time Series,Zeitfolgen,
Time Series Based On,Zeitreihen basierend auf,
Time Taken,Benötigte Zeit,
Time Window (Seconds),Zeitfenster (Sekunden),
Time Zone,Zeitzone,
Time Zones,Zeitzonen,
Time format,Zeitformat,
Time in Queries,Zeit in Abfragen,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,"Zeit in Sekunden, um QR-Code-Bild auf dem Server zu behalten. Min: <strong>240</strong>",
Timed Out,Zeitüberschreitung,
Timeline,Zeitleiste,
Timeline DocType,Zeitleiste DocType,
Timeline Field,Zeitleiste Feld,
Timeline Links,Zeitleiste Verknüpfungen,
Timeline Name,Zeitleiste Name,
Timeout,Zeitüberschreitung,
Timeout (In Seconds),Zeitüberschreitung (in Sekunden),
Timeseries,Zeitreihen,
Timespan,Zeitspanne,
Timestamp,Zeitstempel,
Title,Bezeichnung,
Title Field,Titel-Feld,
Title Prefix,Titel-Präfix,
To,An,
To Date,Bis Datum,
To Date Field,Bis Datumsfeld,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Um einen dynamischen Betreff hinzuzufügen, verwenden Sie Jinja-Tags wie

<div><pre><code>Neu {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Um einen dynamischen Betreff hinzuzufügen, verwenden Sie Jinja-Tags wie

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","Um dynamische Werte aus dem Dokument hinzuzufügen, verwenden Sie Jinja-Tags wie

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To and CC,An und CC,
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","Um den Datumsbereich mit dem Beginn des gewählten Zeitraums zu beginnen. Wenn Sie z. B. 'Jahr' als Zeitraum wählen, beginnt der Bericht am 1. Januar des laufenden Jahres.",
To print output use <code>print(text)</code>,Zum Drucken der Ausgabe verwenden Sie <code>print(text)</code>,
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","Um die Google-Indizierung zu verwenden, aktivieren Sie die <a href=""/app/google-settings"">Google-Einstellungen</a>.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Um den Slack Kanal zu verwenden, fügen Sie eine <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a> hinzu.",
ToDo,Aufgabe,
Toggle Full Width,Breite wechseln,
Toggle Theme,Theme wechseln,
Token,Token,
Token Cache,Token Cache,
Token Type,Token-Art,
Token URI,Token URI,
Top,Oben,
Top Bar Item,Kopfleistensymbol,
Top Bar Items,Kopfleistenelemente,
Top Center,Oben Mitte,
Top Errors,Häufigste Fehler,
Top Left,Oben links,
Top Right,Oben rechts,
Topic,Thema,
Total Background Workers,Gesamtzahl der Hintergrundarbeiter,
Total Errors (last 1 day),Fehler insgesamt (letzter Tag),
Total Outgoing Emails,Anzahl ausgehender E-Mails,
Total Subscribers,Abonnenten insgesamt,
Total Users,Anzahl der Benutzer,
Total Working Time,Gesamtarbeitszeit,
Total number of emails to sync in initial sync process ,Gesamtzahl der im ersten Synchronisierungsprozess zu synchronisierenden E-Mails ,
Trace ID,Trace ID,
Traceback,Rückverfolgung,
Track Changes,Änderungen protokollieren,
Track Email Status,E-Mail-Status verfolgen,
Track Field,Feld verfolgen,
Track Seen,Ansichten protokollieren,
Track Steps,Schritte protokollieren,
Track Views,Ansichten protokollieren,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Verfolgen Sie, ob Ihre E-Mail vom Empfänger geöffnet wurde.
<br>
Hinweis: Wenn Sie an mehrere Empfänger senden, gilt die E-Mail auch dann als ""Geöffnet"", wenn nur ein Empfänger sie liest.",
Track milestones for any document,Verfolgen Sie Meilensteine für jedes Dokument,
Transaction Hash,Transaktions-Hash,
Transaction Log,Transaktionsprotokoll,
Transaction Log Report,Transaktionsprotokollbericht,
Transition Rules,Übergangsregeln,
Transitions,Übergänge,
Translatable,Übersetzbar,
Translate Link Fields,Verknünpfungsfelder übersetzen,
Translated Text,Übersetzter Text,
Translation,Übersetzung,
Trash,Müll,
Tree,Baum,
Tree structures are implemented using Nested Set,Baumstrukturen werden mittels Nested Set implementiert,
Trigger Method,Auslöser Methode,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Auslöser für gültige Methoden wie ""before_insert"", ""after_update"", usw. (hängt vom ausgewählten DocType ab)",
Try a Naming Series,Nummernkreis ausprobieren,
Tuesday,Dienstag,
Two Factor Authentication,Zwei-Faktor-Authentifizierung,
Two Factor Authentication method,Zwei Faktor-Authentifizierungsmethode,
Type,Typ,
UI Tour,Benutzeroberflächen-Tour,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,UNGESEHEN,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URIs für den Empfang des Autorisierungscodes, sobald der Benutzer den Zugriff erlaubt, sowie für Fehlerantworten. In der Regel ein REST-Endpunkt, der von der Client-App bereitgestellt wird.
<br>z.B. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,URL,
URL for documentation or help,URL für Dokumentation oder Hilfe,
URL to go to on clicking the slideshow image,"URL, die beim Anklicken des Diashow-Bildes aufgerufen wird",
UTM Campaign,UTM-Kampagne,
UTM Medium,UTM-Medium,
UTM Source,UTM-Quelle,
UUID,UUID,
Unassign Condition,Bedingung für das Aufheben der Zuweisung,
Unhandled Email,Unbearbeitete E-Mail,
Unhandled Emails,Nicht verarbeitete E-Mails,
Unique,Einzigartig,
Unread,Ungelesen,
Unread Notification Sent,Ungelesene Benachrichtigung gesendet,
Unshared,Nicht geteilt,
Unsubscribe Method,Abmeldemethode,
Unsubscribe Params,Abmeldeparameter,
Unsubscribed,Abgemeldet,
Update,Aktualisieren,
Update Amendment Naming,Benennung aktualisieren,
Update Existing Records,Bestehende Datensätze aktualisieren,
Update Field,Feld aktualisieren,
Update Series Counter,Nummernkreis-Zähler aktualisieren,
Update Series Number,Nummernkreis-Wert aktualisieren,
Update Settings,Einstellungen aktualisieren,
Update Value,Wert aktualisieren,
Updated,Aktualisiert,
Uploaded To Dropbox,Auf Dropbox hochgeladen,
Uploaded To Google Drive,Auf Google Drive hochgeladen,
Use % for any non empty value.,Verwenden Sie % für jeden nicht leeren Wert.,
Use ASCII encoding for password,ASCII-Kodierung für das Kennwort verwenden,
Use First Day of Period,Erster Tag der Periode verwenden,
Use HTML,HTML verwenden,
Use IMAP,IMAP verwenden,
Use Number Format from Currency,Zahlenformat der jeweiligen Währung verwenden,
Use POST,POST verwenden,
Use Report Chart,Berichtsdiagramm verwenden,
Use SSL,SSL verwenden,
Use STARTTLS,STARTTLS verwenden,
Use TLS,TLS verwenden,
Use different Email ID,Andere E-Mail-Adresse verwenden,
Use if the default settings don't seem to detect your data correctly,"Verwenden Sie diese Option, wenn die Standardeinstellungen Ihre Daten nicht richtig zu erkennen scheinen",
Use this fieldname to generate title,"Verwenden Sie diesen Feldnamen, um den Titel zu erzeugen",
"Use this, for example, if all sent emails should also be send to an archive.","Nutzen Sie dies beispielsweise, wenn alle versendeten E-Mails auch an ein Archiv gesendet werden sollen.",
Used OAuth,OAuh verwendet,
User,Benutzer,
User ,Benutzer,
User Agent,User-Agent,
User Cannot Create,Kann nicht von einem Benutzer erstellt werden,
User Cannot Search,Kann nicht von einem Benutzer gesucht werden,
User Defaults,Benutzer-Voreinstellungen,
User Details,Benutzerdetails,
User Doctype Permissions,Benutzer-DocType-Berechtigungen,
User Document Type,Benutzer DocType,
User Email,Benutzer E-Mail,
User Emails,Benutzer E-Mails,
User Group,Benutzergruppe,
User Group Member,Benutzergruppen-Mitglied,
User Group Members,Benutzergruppen-Mitglieder,
User ID,Benutzer-ID,
User ID Property,Benutzer-ID-Eigenschaft,
User ID of a Blogger,Benutzer-ID eines Bloggers,
User Id,Benutzer-ID,
User Id Field,Benutzer-ID-Feld,
User Image,Benutzerbild,
User Name,Nutzername,
User Permission,Benutzerberechtigung,
User Role,Benutzerrolle,
User Role Profile,Benutzer-Rollenprofil,
User Select Document Type,Auswahl Benutzer DocType,
User Settings,Benutzereinstellungen,
User Social Login,Benutzer Social Login,
User Tags,Benutzer-Schlagworte,
User Type,Benutzertyp,
User Type Module,Benutzertyp-Modul,
User can login using Email id or Mobile number,Benutzer können sich mit ihrer E-Mail-Adresse oder Handynummer anmelden,
User can login using Email id or User Name,Benutzer können sich entweder mit ihrer E-Mail-Adresse oder Benutzername anmelden,
User must always select,Benutzer muss immer auswählen,
Userinfo URI,Benutzerinfo URI,
Username,Benutzername,
Users,Benutzer,
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,"Benutzer können angehängte Dateien nur dann löschen, wenn sich das Dokument entweder im Entwurf befindet oder wenn das Dokument storniert wurde und sie das Dokument auch löschen können.",
Utilization,Auslastung,
Utilization %,Auslastung %,
Valid,Gültig,
Validate Field,Feld validieren,
Validate Frappe Mail Settings,Frappe Mail Einstellungen überprüfen,
Validate SSL Certificate,SSL-Zertifikat validieren,
Validity,Gültigkeit,
Value,Wert,
Value Based On,Wert basierend auf,
Value Change,Wertänderung,
Value Changed,Wert geändert,
Value To Be Set,"Wert, der gesetzt werden soll",
Value from this field will be set as the due date in the ToDo,Der Wert aus diesem Feld wird als Fälligkeitsdatum im ToDo festgelegt,
Value to Validate,Zu validierender Wert,
Verdana,Verdana,
Verified,Verifiziert,
Version,Version,
Video URL,Video-URL,
View,Ansicht,
View Log,Protokoll anzeigen,
View Properties (via Customize Form),Eigenschaften anzeigen (über „Formular anpassen“),
View Report,Bericht anzeigen,
View Settings,Einstellungen anzeigen,
View Switcher,Ansichtsumschalter,
View Website,Webseite anzeigen,
Viewed By,Angesehen von,
Virtual,Virtuell,
