Scopes Supported,Podržani Opsezi,
Script,Skripta,
Script Manager,Upravitelj Skripti,
Script Report,Izvještaj Skripti,
Script Type,Tip Skripte,
Script to attach to all web pages.,Skripta za prilaganje svim web stranicama.,
Scripting,Skriptiranje,
Scripting / Style,Skriptiranje / Stil,
Scripts,Skripte,
Search,Traži,
Search Bar,Traka Pretrage,
Search Fields,Polja Pretrage,
Search Priorities,Prioriteti Pretrage,
Section,Sekcija,
Section Break,Prijelom Sekcije,
Section ID,ID Sekcije,
Security Settings,Sigurnosne Postavke,
Seen,Viđeno,
Seen By,Viđeno od,
Seen By Table,Viđeno prema Tabeli,
Select,Odaberi,
Select Dashboard,Odaberi Nadzornu Tablu,
Select Date Range,Raspon Datuma,
Select DocType,Odaberi DocType,
Select Doctype,Odaberi Doctype,
Select List View,Odaberi Prikaz Liste,
Select Page,Odaberi Stranicu,
Select Report,Odaberi Izvještaj,
Select Transaction,Odaberi Transakciju,
Select Workspace,Odaberi Radni Prostor,
Select Workspaces,Odaberi Radni Prostor,
Select an image of approx width 150px with a transparent background for best results.,Odaberi sliku približne širine 150px sa prozirnom pozadinom za najbolje rezultate.,
Select the label after which you want to insert new field.,Odaberi oznaku nakon koje želite umetnuti novo polje.,
Send <b>at the earliest</b> this number of minutes before or after the reference datetime. The actual sending may be delayed by up to 5 minutes due to the scheduler's trigger cadence.,Pošalji ovaj broj <b>najranije</b> nekoliko minuta prije ili poslije referentnog datuma i vremena. Stvarno slanje može biti odgođeno do 5 minuta zbog ritma okidača raspoređivača.,
Send After,Pošalji Poslije,
Send Alert On,Pošalji Upozorenje,
Send Email Alert,Pošalji Upozorenje e-poštom,
Send Email On State,Pošaljite e-poštu o stanju Radnog Toka,
Send Email Print Attachments as PDF (Recommended),Pošalji Prilog e-poštom kao PDF (Preporučeno),
Send Email To Creator,Pošalji e-poštu Kreatoru,
Send Me A Copy of Outgoing Emails,Pošalji mi Kopiju Odlazne e-pošte,
Send Notification to,Pošalji Obavještenje,
Send Notifications For Documents Followed By Me,Šalji obavještenja za dokumente koje pratim,
Send Notifications For Email Threads,Slanje Obavijesti za Niti e-pošte,
Send Print as PDF,Pošalji Ispis kao PDF,
Send System Notification,Pošalji Sistemsko Obaveštenje,
Send To All Assignees,Pošalji svim Dodjeljnim,
Send Welcome Email,Pošalji e-poštu Dobrodošlice,
Send alert if date matches this field's value,Pošalji upozorenje ako datum odgovara vrijednosti ovog polja,
Send alert if datetime matches this field's value,Pošalji upozorenje ako datum i vrijeme odgovara vrijednosti ovog polja,
Send alert if this field's value changes,Pošalji upozorenje ako se vrijednost ovog polja promijeni,
Send an email reminder in the morning,Pošalji podsjetnik e-poštom ujutro,
Send days before or after the reference date,Pošalji nekoliko dana prije ili nakon referentnog datuma,
Send email when document transitions to the state.,Pošaljite e-poštu kada dokument pređe u stanje.,
Send enquiries to this email address,Pošalji upite na ovu adresu e-pošte,
Send only if there is any data,Šalji samo ako postoje podaci,
Send unsubscribe message in email,Pošaljite poruku za odjavu putem e-pošte,
Sender,Pošiljalac,
Sender Email,E-pošta pošiljaoca,
Sender Email Field,Polje e-pošte Pošiljatelja,
Sender Name,Ime Pošiljatelja,
Sender Name Field,Ime Pošiljatelja,
Sendgrid,Sendgrid,
Sending,Šalje se,
Sent,Poslano,
Sent Folder Name,Naziv Poslate Mape,
Sent On,Poslano,
Sent Read Receipt,Poslana Potvrda Čitanju,
Sent To,Poslano,
Sent or Received,Poslano ili Primljeno,
Sent/Received Email,Poslana/Primljena e-pošta,
Separator,Separator,
Sequence Id,ID Sekvence,
Series List for this Transaction,Serija Imenovanja Liste za ovu Transakciju,
Server Action,Radnja Servera,
Server IP,IP Servera,
Server Script,Server Skripta,
Service,Servis,
Session Default,Standard Sesija,
Session Default Settings,Standard Postavke Sesije,
Session Defaults,Standard Sesije,
Session Expiry (idle timeout),Istek Sesije (vremensko ograničenje mirovanja),
Set Banner from Image,Postavi Transparent sa Slike,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","Postavi zadane opcije za sve grafikone na ovoj Nadzornoj Tabli (npr. ""colors"": [""#d1d8dd"", ""#ff5858""])",
Set Naming Series options on your transactions.,Postavi opcije Serije Imenovanja za svoje transakcije.,
Set New Password,Postavi novu Lozinku,
Set Property After Alert,Postavi Svojstvo Nakon Upozorenja,
Set Role For,Postavi Ulogu za,
Set Value,Postavi Vrijednost,
Set by user,Postavio Korisnik,
Set non-standard precision for a Float or Currency field,Postavi nestandardnu preciznost za Decimalu ili Valuta polje,
Set only once,Postavi samo jednom,
Set size in MB,Postavi veličinu u MB,
"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>","Postavi filtere ovdje. Na primjer:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>",
"Set the path to a whitelisted function that will return the data for the number card in the format:

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>","Postavi put do funkcije s popisa dozvoljenih koja će vratiti podatke za numeričku karticu u formatu:

<pre class=""small text-muted""><code>
{
""value"": value,
""fieldtype"": ""Valuta"",
""route_options"": {""from_date"": ""2023-05-23""},
""route"": [""query-report"", ""Dopušteni dokumenti za korisnika""]
}</code></pre>",
Settings,Postavke,
Settings Dropdown,Padajući Meni Postavki,
Settings for Contact Us Page,Postavke za Kontaktirajte Nas Stranicu,
Settings for the About Us Page,Postavke za O nama Stranicu,
Settings to control blog categories and interactions like comments and likes,Postavke za kontrolu kategorija blogova i interakcija poput komentara i lajkova,
Setup,Postavljanja,
Setup Complete,Postavljanje je Završeno,
Setup Series for transactions,Postavljanje Serije Imenovanja za Transakcije,
Share,Dijeli,
Shared,Podijeljeno,
Shipping,Dostava,
Shop,Trgovina,
Short Name,Kratko Ime,
Shortcuts,Prečice,
"Show ""Call to Action"" in Blog","Prikaži ""Poziv na Akciju"" u Blogu",
Show Absolute Datetime in Timeline,Prikaži Apsolutni Datum i Vrijeme na Vremenskoj Liniji,
Show Absolute Values,Prikaži Apsolutne Vrijednosti,
Show Auth Server Metadata,Prikaži metapodatke autentifikacijskog servera,
Show Currency Symbol on Right Side,Prikaži simbol valute na desnoj strani,
Show Dashboard,Prikaži Nadzornu Tablu,
Show Document,Prikaži Dokument,
Show First Document Tour,Prikaži Introdukciju Prvog Dokumenta,
Show Form Tour,Prikaži Introdukciju Forme,
Show Full Error and Allow Reporting of Issues to the Developer,Prikaži potpunu grešku i dozvoli prijavljivanje problema programeru,
Show Full Form?,Prikaži Punu Formu?,
Show Full Number,Prikaži Puni Broj,
Show Labels,Prikaži Oznake,
Show Language Picker,Prikaži Birač Jezika,
Show Line Breaks after Sections,Prikaži Prijelome Reda nakon Sekcije,
Show Only Failed Logs,Prikaži Samo Neuspjele zapise,
Show Percentage Stats,Prikaži Procentualnu Statistiku,
Show Preview Popup,Prikaži skočni prozor za pregled,
Show Processlist,Prikaži Procesnu Listu,
Show Protected Resource Metadata,Prikaži metapodatke zaštićenih resursa,
Show Report,Prikaži Izvještaj,
Show Section Headings,Prikaži Naslove Sekcije,
Show Sidebar,Prikaži Bočnu Traku,
Show Social Login Key as Authorization Server,Prikaži ključ za prijavu na socijalnu mrežu kao server za autorizaciju,
Show Title,Prikaži Naziv,
Show Title in Link Fields,Prikaži Naziv u Poljima Veza,
Show Values over Chart,Prikaži vrijednosti preko Grafikona,
Show account deletion link in My Account page,Prikaži vezu za brisanje računa na stranici Moj Račun,
Show as cc,Prikaži kao Kopija za,
Show attachments,Prikaži Priloge,
Show footer on login,Prikaži podnožje na stranici prijave,
Show full form instead of a quick entry modal,Prikaži punu formu umjesto modalnog za brzi unos,
Show in Module Section,Prikaži u Sekciji Modula,
Show in Resource Metadata,Prikaži u Metapodacima Resursa,
Show in filter,Prikaži u filteru,
Show link to document,Prikaži vezu do dokumenta,
Show list,Prikaži listu,
Show on Timeline,Prikaži na Vremenskoj liniji,
Show percentage difference according to this time interval,Prikaži procentnu razliku prema ovom vremenskom intervalu,
Show sidebar,Prikaži Bočnu Traku,
"Show title in browser window as ""Prefix - title""","Prikaži naziv u prozoru pretraživača kao ""Prefiks - naziv""",
Sidebar,Bočna Traka,
Sidebar Items,Stavke Bočne Trake,
Sidebar Settings,Postavke Bočne Trake,
Sidebar and Comments,Bočna Traka i Komentari,
Sign Up and Confirmation,Prijava i Potvrda,
Sign ups,Prijave,
Signature,Potpis,
"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Jednostavan Python izraz, primjer: Status u (""Closed"", ""Cancelled"")",
"Simple Python Expression, Example: Status in (""Invalid"")","Jednostavan Python izraz, primjer: Status u (""Invalid"")",
"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Jednostavan Python Izraz, primjer: status == 'Open' i tip == 'Bug'",
Simultaneous Sessions,Simultane Sesije,
Single Types have only one record no tables associated. Values are stored in tabSingles,Pojedinačni tipovi imaju samo jedan zapis bez pridruženih tablica. Vrijednosti se pohranjuju u tabSingles,
Size (MB),Veličina (MB),
Skip Authorization,Preskoči Autorizaciju,
Skipped,Preskočeno,
Skype,Skype,
Slack,Slack,
Slack Channel,Slack Kanal,
Slack Webhook URL,Slack Webhook URL,
Slideshow,Dijaprojekcija,
Slideshow Items,Stavke Dijaprojekcije,
Slideshow Name,Naziv Dijaprojekcije,
Slideshow like display for the website,Prikaz Dijaprojekcije za web stranicu,
Slug,Slug,
Small Text,Mali Tekst,
Smallest Currency Fraction Value,Najmanja Vrijednost Frakcije Valute,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,"Jedinica najmanjih frakcija u opticaju (kovanica). Za npr. 1 cent za USD i treba ga unijeti kao 0,01",
Social Link Settings,Postavke Društvenih Veza,
Social Link Type,Tip Društvene Veze,
Social Login Key,Ključ Prijave Društvenih Mreža,
Social Login Provider,Dobavljač Društvenih Mreža,
Social Logins,Prijave Društvenih Mreža,
SocketIO Ping Check,SocketIO Ping Provjera,
SocketIO Transport Mode,SocketIO Transport Način,
Soft-Bounced,Mekano Odbijeno,
Software ID,ID Softvera,
Software Version,Verzija Softvera,
"Some mailboxes require a different Sent Folder Name e.g. ""INBOX.Sent""","Neki poštanski sandučići zahtijevaju drugačije ime poslane mape, npr. ""INBOX.Sent""",
Sort Field,Polje Sortiranja,
Sort Options,Opcije Sortiranja,
Sort Order,Redoslijed Sortiranja,
Source,Izvor,
Source Name,Naziv Izvora,
Source Text,Izvorni Tekst,
Spam,Neželjena Pošta,
SparkPost,SparkPost,
"Specify a custom timeout, default timeout is 1500 seconds","Odredi prilagođeno vremensko ograničenje, standardno vremensko ograničenje je 1500 sekundi",
"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.","Navedi domene ili porijekla kojima je dozvoljeno ugraditi ovaj obrazac. Unesite jednu domenu po liniji (npr. https://example.com). Ako nema specificiranih domena, obrazac se može ugraditi samo na isto porijeklo.",
Splash Image,Uvodna Slika,
Stack Trace,Stack Trace,
Standard,Standard,
Standard Sidebar Menu,Standardni Bočni Meni,
Start Date,Start Datum,
Start Date Field,Datum Početka,
Start Time,Vrijeme Početka,
StartTLS,StartTLS,
Started,Pokrenut,
Started At,Pokrenuto,
Starts on,Počinje,
State,Stanje,
State/Province,Država/Pokrajina,
States,Stanja,
Static Parameters,Statički Parametri,
Statistics,Statistika,
Stats,Statistika,
Stats Time Interval,Vremenski Interval Statistike,
Status,Status,
Step,Korak,
Steps,Koraci,
Sticky,Sticky,
Stopped,Zaustavljeno,
Storage Usage (MB),Korištenje Pohrane (MB),
Storage Usage By Table,Korištenje Pohrane po Tabelama,
Store Attached PDF Document,Pohrani priloženi PDF Dokument,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Pohranjuje JSON posljednjih poznatih verzija različitih instaliranih aplikacija. Koristi se za prikaz bilješki o izdanju.,
Stores the datetime when the last reset password key was generated.,Pohranjuje datum i vrijeme kada je generisan zadnji ključ za poništavanje lozinke.,
Strip EXIF tags from uploaded images,Skini EXIF oznake sa učitanjh slika,
Style,Stil,
Style Settings,Postavke Stila,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stil predstavlja boju dugmeta: Uspjeh - Zelena, Opasno - Crvena, Inverzna - Crna, Primarna - Tamnoplava, Info - Svetlo Plava, Upozorenje - Narandžasta",
Stylesheet,Šablon Stila,
"Sub-currency. For e.g. ""Cent""","Podvaluta. Za npr. ""Cent""",
Sub-domain provided by erpnext.com,Poddomenu obezbjeđuje erpnext.com,
Subdomain,Poddomena,
Subject,Predmet,
Subject Field,Polje Predmeta,
Submission Queue,Red Podnošenja,
Submit,Podnesi,
Submit After Import,Podnesi Nakon Uvoza,
Submit button label,Oznaka Dugmeta,
Submit on Creation,Rezerviši pri Kreiranju,
Submitted,Podnešeno,
Subsidiary,Filijala,
Subtitle,Podnaziv,
Success,Uspjeh,
Success Action,Radnja Uspjeha,
Success Message,Poruka Uspjeha,
Success URI,URI Uspjeha,
Success URL,URL Uspjeha,
Success message,Poruka Uspjeha,
Success title,Naziv Uspjeha,
Successful Job Count,Broj Uspješnih Poslova,
Suggested Indexes,Predloženi Indeksi,
Sum,Suma,
Sunday,Nedjelja,
Symbol,Simbol,
Sync,Sinkronizacija,
Sync events from Google as public,Sinhroniziraj događaje s Googlea kao javne,
Sync with Google Calendar,Sinhroniziraj sa Google Kalendarom,
Sync with Google Contacts,Sinhroniziraj s Google Kontaktima,
System,Sistem,
System Console,Sistemska Konzola,
System Health,Status Sistema,
System Health Report,Izvještaj Stanja Sistema,
System Health Report Errors,Greške Izvještaja Stanja Sistema,
System Health Report Failing Jobs,Izvještaj Neuspješnih Poslova Stanja Sistema,
System Health Report Queue,Red Čekanja Izvještaja Stanja sSistema,
System Health Report Tables,Tabele Izvještaja Stanja Sistema,
System Health Report Workers,Status Sistema Izvještaji Radnici,
System Manager,Upravitelj Sistema,
System Notification,Sistemsko Obavještenje,
System Page,Sistemska Stranica,
System Settings,Postavke Sistema,
System managers are allowed by default,Upravitelji Sistema dopušteni su prema standard postavkama,
TOS URI,URI Uvjeta Pružanja Usluge,
Tab Break,Prijelom Kartice,
Table,Tabela,
Table Break,Prijelom Tabele,
Table Fieldname,Naziv Polja Tabele,
Table HTML,HTML Tabele,
Table MultiSelect,Višestruki Odabir Tabele,
Tabloid,Tabloid,
Tag,Oznaka,
Tag Link,Veza Oznake,
Target,Cilj,
Tax Category,Kategorija PDV-a,
Team Members,Članovi Tima,
Team Members Heading,Naslov Članova Tima,
Team Members Subtitle,Podnaslov Članova Tma,
Telemetry,Telemetrija,
Template,Šablon,
Template File,Datoteka Šablona,
Template Options,Šablon Opcije,
Template Warnings,Šablon Upozorenja,
Test Job ID,ID Test Posla,
Text,Tekst,
Text Align,Poravnanje Teksta,
Text Color,Boja Teksta,
Text Content,Tekstualni Sadržaj,
Text Editor,Uređivač Teksta,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","ID klijenta dobijen sa Google Cloud Console pod <a href=""https://console.cloud.google.com/apis/credentials"">
""API &amp; usluge"" &gt; ""Akreditivi""
</a>",
The application name will be used in the Login page.,Naziv aplikacije će se koristiti na stranici za prijavu.,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","API ključ pretraživača preuzet sa Google Cloud Console pod <a href=""https://console.cloud.google.com/apis/credentials"">
""API-ji &amp; Servisi"" &gt; ""Akreditivi""
</a>",
The country's ISO 3166 ALPHA-2 code.,ISO 3166 ALPHA-2 kod zemlje.,
"The document type selected is a child table, so the parent document type is required.","Odabrani tip dokumenta je podređena tabela, tako da je obavezan tip nadređenog dokumenta.",
The name that will appear in Google Calendar,Naziv koji će se pojaviti u Google Kalendaru,
The next tour will start from where the user left off.,Sljedeća introdukcija će početi od mjesta gdje je korisnik stao.,
The number of seconds until the request expires,Broj sekundi do isteka zahtjeva,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","Broj projekta dobijen od Google Cloud Console pod <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Postavke""
</a>",
The webhook will be triggered if this expression is true,Webhook će se pokrenuti ako je ovaj izraz istinit,
Theme,Tema,
Theme Configuration,Konfiguracija Teme,
Theme URL,URL Teme,
These announcements will appear inside a dismissible alert below the Navbar.,Te će se obavijesti pojaviti unutar upozorenja koje se može odbaciti ispod navigacijske trake.,
"These fields are used to provide resource server metadata to clients querying the ""well known protected resource"" end point.","Ova polja se koriste za pružanje metapodataka servera resursa klijentima koji upituju krajnju tačku ""dobro poznatog zaštićenog resursa"".",
These settings are required if 'Custom' LDAP Directory is used,Ove su postavke potrebne ako se koristi 'Custom' LDAP Direktorij,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Ove vrijednosti će se automatski ažurirati u transakcijama, a također će biti korisne za ograničavanje dozvola za ovog korisnika na transakcije koje sadrže ove vrijednosti.",
Third Party Authentication,Autentifikacija Trećeih Strane,
This card will be available to all Users if this is set,Ova kartica će biti dostupna svim korisnicima ako je ovo postavljeno,
This chart will be available to all Users if this is set,Ovaj grafikon će biti dostupan svim korisnicima ako je ovo postavljeno,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Ovo polje će se pojaviti samo ako ovdje definirani naziv polja ima vrijednost ILI su pravila istinita (primjeri):
moje polje
eval:doc.myfield=='Moja Vrijednost'
eval:doc.age&gt;18",
This format is used if country specific format is not found,Ovaj format se koristi ako format specifičan za zemlju nije pronađen,
This goes above the slideshow.,Ovo ide iznad projekcije slajdova.,
This is an example Google SERP Preview.,Ovo je primjer Google SERP Pregleda.,
This is the number of the last created transaction with this prefix,Ovo je broj posljednje kreirane transakcije s ovim prefiksom,
This value specifies the max number of rows that can be rendered in report view. ,Ova vrijednost određuje maksimalan broj redova koji se mogu prikazati u prikazu izvještaja. ,
This will be shown in a modal after routing,Ovo će biti prikazano u modalnom obliku nakon rutiranja,
This will be shown to the user in a dialog after routing to the report,Ovo će biti prikazano korisniku u dijalogu nakon usmjeravanja na izvještaj,
Thumbnail URL,URL Sličice,
Thursday,Četvrtak,
Time,Vrijeme,
Time Format,Format Vremena,
Time Interval,Vremenski interval,
Time Series,Vremenske Serije Imenovanja,
Time Series Based On,Vremenske Serije Imenovanja na osnovu,
Time Taken,Proteklo Vrijeme,
Time Window (Seconds),Vremenski Prozor (Sekunde),
Time Zone,Vremenska Zona,
Time Zones,Vremenske Zone,
Time format,Format Vremena,
Time in Queries,Vrijeme u Upitima,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Vrijeme u sekundama za zadržavanje slike QR koda na serveru. Min:<strong>240</strong>,
Timed Out,Vrijeme Isteklo,
Timeline,Vremenska Linija,
Timeline DocType,Vremenska Linija DocType,
Timeline Field,Polje Vremenske Linije,
Timeline Links,Veze Vremenske Linije,
Timeline Name,Naziv Vremenske Linije,
Timeout,Vrijeme Isteklo,
Timeout (In Seconds),Vrijeme Isteklo (u Sekundama),
Timeseries,Vremenske Serije Imenovanja,
Timespan,Vremenski Razmak,
Timestamp,Vremenska Oznaka,
Title,Naziv,
Title Field,Polje Naziva,
Title Prefix,Prefiks Naziva,
To,Do,
To Date,Do Datuma,
To Date Field,Do Datuma,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Da biste dodali dinamički predmet, upotrijebite oznake jinja kao što je

<div><pre><code>Novi {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Da biste dodali dinamički predmet, upotrijebite oznake jinja kao što je

<div><pre><code>{{ doc.name }} Isporučeno</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","Za dodavanje dinamičkih vrijednosti iz dokumenta upotrijebite jinja oznake poput

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To and CC,Za i Kopija za,
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","Za početak datumskog raspona na početku odabranog razdoblja. Na primjer, ako je kao razdoblje odabrano 'Godina', izvještaj će početi od 1. januara tekuće godine.",
To print output use <code>print(text)</code>,Za ispis izlaza koristi <code>print(text)</code>,
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","Da koristite Google Indeksiranje, omogući <a href=""/app/google-settings"">Google Postavke</a>.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Da biste koristili Slack Kanal, dodaj <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.",
ToDo,Za Uraditi,
Toggle Full Width,Prebaci Punu Širinu,
Toggle Theme,Prebaci Temu,
Token,Token,
Token Cache,Token Cache,
Token Endpoint Auth Method,Metoda autentifikacije krajnje tačke tokena,
Token Type,Tip Tokena,
Token URI,Token URI,
Top,Vrh,
Top Bar Item,Stavka Gornje Trake,
Top Bar Items,Stavke Trake Vrha,
Top Center,Vrh Centar,
Top Errors,Najčešće Greške,
Top Left,Vrh Lijevo,
Top Right,Vrh Desno,
Topic,Tema,
Total Background Workers,Ukupno Pozadinskih Radnika,
Total Errors (last 1 day),Ukupno Greška (posljednji dan),
Total Outgoing Emails,Ukupno Odlazne e-pošte,
Total Subscribers,Ukupno Pretplatnika,
Total Users,Ukupno Korisnika,
Total Working Time,Ukupno Radno Vrijeme,
Total number of emails to sync in initial sync process ,Ukupan broj e-poruka za sinhronizaciju u početnom procesu sinhronizacije ,
Trace ID,ID Praćenja,
Traceback,Povratno Praćenje,
Track Changes,Prati Promjene,
Track Email Status,Prati Status e-pošte,
Track Field,Prati Polje,
Track Seen,Prati Viđeno,
Track Steps,Prati Korake,
Track Views,Prati Preglede,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Pratite je li primatelj otvorio vašu e-poštu.
<br>
Napomena: ako šaljete većem broju primatelja, čak i ako jedan primatelj pročita e-poštu, ona će se smatrati kao ""Otvoreno""",
Track milestones for any document,Prati prekretnice za bilo koji dokument,
Transaction Hash,Hash Transakcije,
Transaction Log,Zapisnik Transakcija,
Transaction Log Report,Izvještaj Zapisnika Transakcija,
Transition Rules,Pravila Prelaza,
Transitions,Prelazi,
Translatable,Prevodivo,
Translate Link Fields,Prevedi Polja Veza,
Translated Text,Prevedeni Tekst,
Translation,Prevod,
Trash,Otpad,
Tree,Stablo,
Tree structures are implemented using Nested Set,Strukture stabla se implementiraju pomoću Ugniježđenog Skupa,
Trigger Method,Metoda Okidača,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Okidač na važećim metodama kao što su ""before_insert"", ""after_update"" itd (ovisiće o odabranom DocTypu)",
Try a Naming Series,Isprobaj Seriju Imenovanja,
Tuesday,Utorak,
Two Factor Authentication,Dvofaktorska Autentifikacija,
Two Factor Authentication method,Metoda Dvofaktorske Autentifikacije,
Type,Tip,
UI Tour,UI Introdukcija,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,NEVIĐENO,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URI-ovi za primanje autorizacijskog koda nakon što korisnik dopusti pristup, kao i odgovora na neuspjeh. Obično krajnja tačka REST-a koju otkriva klijentska aplikacija.
<br>npr. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,URL,
URL for documentation or help,URL za dokumentaciju ili pomoć,
URL of a human-readable page with info that developers might need.,URL stranice s informacijama koje bi programerima mogle biti potrebne.,
URL of a web page providing information about the client.,URL web stranice koja pruža informacije o klijentu.,
URL of human-readable page with info about the protected resource's terms of service.,URL stranice s informacijama o uvjetima korištenja zaštićenog resursa.,
URL of human-readable page with info on requirements about how the client can use the data.,URL stranice s informacijama o zahtjevima o tome kako klijent može koristiti podatke.,
URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,URL adresa koja upućuje na dokument o pravilima za klijenta. Treba ga prikazati krajnjem korisniku prije autorizacije.,
URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,URL adresa koja upućuje na dokument o uslovima korištenja usluge za klijenta. Treba ga prikazati krajnjem korisniku prije autorizacije.,
URL that references a logo for the client.,URL adresa koja upućuje na logotip klijenta.,
URL to go to on clicking the slideshow image,URL na koji ćete otići nakon klika na sliku slajdova,
UTM Campaign,UTM Kampanja,
UTM Medium,UTM Medij,
UTM Source,UTM Izvor,
UUID,UUID,
Unassign Condition,Poništi Dodjelu Uslova,
Unhandled Email,Neobrađena e-pošta,
Unhandled Emails,Neobrađena e-pošta,
Unique,Jedinstveno,
"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
<br>
<b>Should remain same</b> across multiple versions or updates of the software.","Jedinstveni ID koji dodjeljuje klijentski programer i koristi se za identifikaciju klijentskog softvera koji se dinamički registruje.
<br>
<b>Treba da ostane isti</b> u više verzija ili ažuriranja softvera.",
Unread,Nepročitano,
Unread Notification Sent,Nepročitana Obavijest Poslana,
Unshared,Nedijeljeno,
Unsubscribe Method,Način Otkazivanja Pretplate,
Unsubscribe Params,Parametri Otkazivanja,
Unsubscribed,Otkazano,
Update,Ažuriraj,
Update Amendment Naming,Ažuriraj Izmjenjeno Imenovanje,
Update Existing Records,Ažuriraj Postojeće Zapise,
Update Field,Ažuriraj Polje,
Update Series Counter,Ažuriraj Brojač Serije Imenovanja,
Update Series Number,Ažuriraj Broj Serije Imenovanja,
Update Settings,Ažuriraj Postavke,
Update Value,Ažuriraj Vrijednost,
Updated,Ažurirano,
Uploaded To Dropbox,Preneseno na Dropbox,
Uploaded To Google Drive,Učitano na Google Disk,
Use % for any non empty value.,Koristi % za bilo koju vrijednost koja nije prazna.,
Use ASCII encoding for password,Koristi ASCII kodiranje za lozinku,
Use First Day of Period,Koristi Prvi Dan Perioda,
Use HTML,Koristi HTML,
Use IMAP,Koristi IMAP,
Use Number Format from Currency,Koristite Brojčani komma Format iz Valute,
Use POST,Koristi POST,
Use Report Chart,Koristi Grafikon Izvještaja,
Use SSL,Koristi SSL,
Use STARTTLS,Koristi STARTTLS,
Use TLS,Koristi TLS,
Use different Email ID,Koristi drugu e-poštu,
Use if the default settings don't seem to detect your data correctly,Koristi ako standard postavke ne očitavaju vaše podatke ispravno,
Use this fieldname to generate title,Koristi ovo ime polja za generisanje naziva,
