Set Naming Series options on your transactions.,Postavite opcije serije imenovanja u Vašoj transakciji.,
Set New Password,Postavi novu lozinku,
Set Property After Alert,Postavi svojstva nakon upozorenja,
Set Role For,Postavi ulogu za,
Set Value,Postavi vrednost,
Set by user,Postavljeno od strane korisnika,
Set non-standard precision for a Float or Currency field,Postavite nestandardnu preciznost za polje sa decimalnim brojem ili valutom,
Set only once,Postavi samo jednom,
Set size in MB,Postavi veličnu u MB,
"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>","Ovde postavite filtere. Na primer:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>",
"Set the path to a whitelisted function that will return the data for the number card in the format:

<pre class=""small text-muted""><code>
{
	""value"": value,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>","Postavi putanju do dozvoljenih funkcija koje će vratiti podatke za brojčanu karticu u sledećem formatu:

<pre class=""small text-muted""><code>
{
	""value"": vrednost,
	""fieldtype"": ""Currency"",
	""route_options"": {""from_date"": ""2023-05-23""},
	""route"": [""query-report"", ""Permitted Documents For User""]
}</code></pre>",
Settings,Podešavanja,
Settings Dropdown,Podešavanje padajućeg menija,
Settings for Contact Us Page,Podešavanje za stranicu kontaktirajte nas,
Settings for the About Us Page,Podešavanje za stranicu o nama,
Settings to control blog categories and interactions like comments and likes,Podešavanja za upravljanje kategorijama bloga i interakcijama kao što su komentari i lajkovi,
Setup,Postavke,
Setup Complete,Postavke završene,
Setup Series for transactions,Postavke serija za transakcije,
Share,Podeli,
Shared,Podeljeno,
Shipping,Isporuka,
Shop,Prodavnica,
Short Name,Skraćeni naziv,
Shortcuts,Prečice,
"Show ""Call to Action"" in Blog","Prikaži ""Poziv na radnju"" u blogu",
Show Absolute Datetime in Timeline,Prikaži tačan datum i vreme u vremenskom redosledu,
Show Absolute Values,Prikaži apsolutne vrednosti,
Show Auth Server Metadata,Prikaži metapodatke autorizacionog servera,
Show Currency Symbol on Right Side,Prikaži simbol valute sa desne strane,
Show Dashboard,Prikaži kontrolnu tablu,
Show Document,Prikaži dokument,
Show First Document Tour,Prikaži obilazak prvog dokumenta,
Show Form Tour,Prikaži obilazak obrasca,
Show Full Error and Allow Reporting of Issues to the Developer,Prikažu celu grešku i omogući prijavu programeru,
Show Full Form?,Prikaži ceo obrazac?,
Show Full Number,Prikaži ceo broj,
Show Labels,Prikaži oznake,
Show Language Picker,Prikaži izbor jezika,
Show Line Breaks after Sections,Prikaži prelom linije nakon odeljka,
Show Only Failed Logs,Prikaži samo neuspešne evidencije,
Show Percentage Stats,Prikaži statistiku u procentima,
Show Preview Popup,Prikaži pregled iskačućeg prozora,
Show Processlist,Prikaži listu procesa,
Show Protected Resource Metadata,Prikaži metapodatke zaštićenog resursa,
Show Report,Prikaži izveštaj,
Show Section Headings,Prikaži naslove odeljaka,
Show Sidebar,Prikaži bočnu traku,
Show Social Login Key as Authorization Server,Prikaži ključ za prijavljivanje putem društvenih mreža kao autorizacioni server,
Show Title,Prikaži naslov,
Show Title in Link Fields,Prikaži naslov u poljima za link,
Show Values over Chart,Prikaži vrednosti iznad grafikona,
Show account deletion link in My Account page,Prikaži link za brisanje naloga na stranici Moj nalog,
Show as cc,Prikaži kao cc,
Show attachments,Prikaži priloge,
Show footer on login,Prikaži podnožje pri prijavljivanju,
Show full form instead of a quick entry modal,Prikaži ceo obrazac umesto brzog unosa u modalnom prozoru,
Show in Module Section,Prikaži u odeljku modula,
Show in Resource Metadata,Prikaži u metapodacima resursa,
Show in filter,Prikaži u filteru,
Show link to document,Prikaži link ka dokumentu,
Show list,Prikaži listu,
Show on Timeline,Prikaži na vremenskom redosledu,
Show percentage difference according to this time interval,Prikaži procentualnu razliku za ovaj vremenski interval,
Show sidebar,Prikaži bočnu traku,
"Show title in browser window as ""Prefix - title""","Prikaži naslov u internet pretraživaču kao ""Prefiks - naslov""",
Sidebar,Bočna traka,
Sidebar Items,Stavke bočne trake,
Sidebar Settings,Podešavanje bočne trake,
Sidebar and Comments,Bočna traka i komentari,
Sign Up and Confirmation,Registracija i potvrda,
Sign ups,Registracije,
Signature,Potpis,
"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Jednostavni python izraz, primer: Status in (""Zatvoreno"", ""Otkazano"")",
"Simple Python Expression, Example: Status in (""Invalid"")","Jednostavni python izraz, primer: status in (""Nevažeće"")",
"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Jednostavni python izraz, primer: status == 'Otvoreno' and type == 'Greška'",
Simultaneous Sessions,Istovremene sesije,
Single Types have only one record no tables associated. Values are stored in tabSingles,"Jedinstvene vrste imaju samo jedan zapis, bez povezanih tabela. Vrednosti se čuvaju u tabeli tabSingles",
Size (MB),Veličina (MB),
Skip Authorization,Preskoči autorizaciju,
Skipped,Preskočeno,
Skype,Skype,
Slack,Slack,
Slack Channel,Slack kanal,
Slack Webhook URL,Slack Webhook URL,
Slideshow,Prezentacija,
Slideshow Items,Stavke prezentacije,
Slideshow Name,Naziv prezentacije,
Slideshow like display for the website,Prikaz sličan prezentaciji za veb-sajt,
Slug,Slug,
Small Text,Kraći tekst,
Smallest Currency Fraction Value,Najmanja frakcija valute,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,Najmanja frakcija valute (novčić) u cirkulaciji. Na primer 1 cent za USD treba biti unet kao 0.01,
Social Link Settings,Podešavanje linka za društvene mreže,
Social Link Type,Vrsta linka za društvene mreže,
Social Login Key,Ključ za prijavljivanje putem društvenih mreža,
Social Login Provider,Provajder za prijavljivanje putem društvenih mreža,
Social Logins,Prijavljivanje putem društvenih mreža,
SocketIO Ping Check,SocketIO ping provera,
SocketIO Transport Mode,SocketIO transportni režim,
Soft-Bounced,Privremeno neuspešno,
Software ID,ID softvera,
Software Version,Verzija softvera,
"Some mailboxes require a different Sent Folder Name e.g. ""INBOX.Sent""","Neki direktorijumi zahtevaju drugačiji naziv za datoteku poslato, npr. ""INBOX.Sent""",
Sort Field,Polje za sortiranje,
Sort Options,Opcije sortiranja,
Sort Order,Redosled sortiranja,
Source,Izvor,
Source Name,Naziv izvora,
Source Text,Teskst izvora,
Spam,Neželjeno,
SparkPost,SparkPost,
"Specify a custom timeout, default timeout is 1500 seconds","Odredite prilagođeni vremensko ograničenje, podrazumevano vremensko ograničenje je 1500 sekundi",
"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.","Odredite domene ili porekla koja imaju dozvolu da budu ugrađena u ovaj obrazac. Unesite jedan domen po liniji (npr. https://example.com). Ukoliko nisu navedeni svi domeni, obrazac može biti ugrađen samo u okviru istog porekla.",
Splash Image,Splash slika,
Stack Trace,Stack Trace,
Standard,Standardno,
Standard Sidebar Menu,Standardni meni bočne trake,
Start Date,Datum početka,
Start Date Field,Polje za datum početka,
Start Time,Vreme početka,
StartTLS,Pokreni TLS,
Started,Započeto,
Started At,Započeto u,
Starts on,Počinje u,
State,Stanje,
State/Province,Svojstva stanja,
States,Stanja,
Static Parameters,Statički parametri,
Statistics,Statistika,
Stats,Statistike,
Stats Time Interval,Vremenski interval statistike,
Status,Status,
Step,Korak,
Steps,Koraci,
Sticky,Prikačen,
Stopped,Zaustavljeno,
Storage Usage (MB),Iskorišćenost prostora (MB),
Storage Usage By Table,Iskorišćenost prostora po tabelama,
Store Attached PDF Document,Spremi priloženi PDF dokument,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Čuva JSON poslednjih poznatih verzija različitih instaliranih aplikacija. Koristi se za prikazivanje napomena o verzijama.,
Stores the datetime when the last reset password key was generated.,Čuva datum i vreme kada je poslednji put generisan ključ za resetovanje lozinke.,
Strip EXIF tags from uploaded images,Ukloni EXIF oznake sa otpremljenih slika,
Style,Stil,
Style Settings,Podešavanje stila,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stil predstavlja boju dugmadi: uspeh - zelena, opasnost - crvena, inverzno - crna, osnovno - tamnoplava, informacije - svetloplava, upozorenje - narandžasta",
Stylesheet,Stylesheet,
"Sub-currency. For e.g. ""Cent""","Deo glavne valute, na primer ""Cent""",
Sub-domain provided by erpnext.com,Poddomen koji obezbeđuje erpnext.com,
Subdomain,Poddomen,
Subject,Naslov,
Subject Field,Polje za naslov,
Submission Queue,Red čekanja za podnošenje,
Submit,Podnesi,
Submit After Import,Podnesi nakon uvoza,
Submit button label,Oznaka dugmeta za podnošenje,
Submit on Creation,Podnesi prilikom kreiranja,
Submitted,Podneto,
Subsidiary,Podružnica,
Subtitle,Podnaslov,
Success,Uspeh,
Success Action,Uspešna radnja,
Success Message,Poruka o uspehu,
Success URI,URI nakon uspeha,
Success URL,URL nakon uspeha,
Success message,Poruka o uspehu,
Success title,Naslov uspeha,
Successful Job Count,Broj uspešnih zadataka,
Suggested Indexes,Predloži indekse,
Sum,Zbir,
Sunday,Nedelja,
Symbol,Oznaka,
Sync,Sinhronizuj,
Sync events from Google as public,Sinhronizuj događaje iz Google-a kao javne,
Sync with Google Calendar,Sinhronizuj sa Google Calendar-om,
Sync with Google Contacts,Sinhronizuj sa Google Contacts,
System,Sistem,
System Console,Sistemska konzola,
System Health,Stanje sistema,
System Health Report,Izveštaj o stanju sistema,
System Health Report Errors,Greške u izveštaju o stanju sistema,
System Health Report Failing Jobs,Neuspešni zadaci u izveštaju o stanju sistema,
System Health Report Queue,Red čekanja u izveštaju o stanju sistema,
System Health Report Tables,Tabele u izveštaju o stanju sistema,
System Health Report Workers,Procesne jedinice u izveštaju o stanju sistema,
System Manager,Sistem menadžer,
System Notification,Sistemsko obaveštenje,
System Page,Sistemska stranica,
System Settings,Podešavanje sistema,
System managers are allowed by default,Sistem menadžerima je podrazumevano dozvoljeno,
TOS URI,URI uslova korišćenja,
Tab Break,Prelom kartice,
Table,Tabela,
Table Break,Prelom tabele,
Table Fieldname,Naziv polja tabele,
Table HTML,HTML tabele,
Table MultiSelect,Višestruki odabir u tabeli,
Tabloid,Tabloid,
Tag,Oznaka,
Tag Link,Link oznake,
Target,Cilj,
Tax Category,Poreska kategorija,
Team Members,Članovi tima,
Team Members Heading,Naslov članova tima,
Team Members Subtitle,Podnaslov članova tima,
Telemetry,Telemetrija,
Template,Šablon,
Template File,Fajl šablona,
Template Options,Opcije šablona,
Template Warnings,Upozorenje šablona,
Test Job ID,ID testnog zadatka,
Text,Tekst,
Text Align,Poravnanje teksta,
Text Color,Boja teksta,
Text Content,Sadržaj teksta,
Text Editor,Uređivač teksta,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","ID klijenta dobijen putem Google Cloud konzole u odeljku <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The application name will be used in the Login page.,Naziv aplikacije će biti prikazan na stranici za prijavljivanje.,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","API ključ za internet pretraživač dobijen putem Google Cloud konzole, u odeljku <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The country's ISO 3166 ALPHA-2 code.,ISO 3166 ALPHA-2 šifra države.,
"The document type selected is a child table, so the parent document type is required.","Izabrana vrsta dokumenta je zavisna tabela, stoga je potrebna matična vrsta dokumenta.",
The name that will appear in Google Calendar,Naziv koji će se pojaviti u Google Calendar-u,
The next tour will start from where the user left off.,Sledeći obilazak će početi od mesta na kojem je korisnik stao.,
The number of seconds until the request expires,Broj sekundi do isteka zahteva,
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","Broj projekta dobijen putem Google Cloud konzole, u odeljku <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>",
The webhook will be triggered if this expression is true,Webhook će biti aktiviran ukoliko je ovaj izraz tačan,
Theme,Tema,
Theme Configuration,Konfiguracija teme,
Theme URL,URL teme,
These announcements will appear inside a dismissible alert below the Navbar.,"Ove najave će se pojaviti unutar obaveštenja koje se može zatvoriti, ispod navigacione trake.",
These settings are required if 'Custom' LDAP Directory is used,Ova podešavanja su obavezna ukoliko se koristi 'Prilagođeni' LDAP direktorijum,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Ove vrednosti će se automatski ažurirati u transakcijama i biće korisne za ograničavanje dozvola za ovog korisnika u transakcijama koje ih sadrže.,
Third Party Authentication,Autentifikacija putem eksternih aplikacija,
This card will be available to all Users if this is set,Ova kartica će biti dostupna svim korisnicima ukoliko je ova opcija uključena,
This chart will be available to all Users if this is set,Ovaj grafikon će biti dostupan svim korisnicima ukoliko je ova opcija uključena,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Ovo polje će se prikazati samo ukoliko polje definisano ovde ima neku vrednost ili ukoliko su uslovi tačni (primeri):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",
This format is used if country specific format is not found,Ovaj format se koristi ukoliko specifičan format za državu nije pronađen,
This goes above the slideshow.,Ovo se prikazuje iznad prezentacije.,
This is an example Google SERP Preview.,Ovo je primer Google SERP pregleda.,
This is the number of the last created transaction with this prefix,Ovo je broj poslednje kreirane transakcije sa ovim prefiksom,
This value specifies the max number of rows that can be rendered in report view. ,Ova vrednost određuje maksimalan broj redova koji se mogu prikazati u prikazu izveštaja. ,
This will be shown in a modal after routing,Ovo će biti prikazano u iskačućem prozoru nakon preusmeravanja,
This will be shown to the user in a dialog after routing to the report,Ovo će biti prikazano korisniku u dijalogu nakon preusmeravanja ka izveštaju,
Thumbnail URL,URL Thumbnail,
Thursday,Četvrtak,
Time,Vreme,
Time Format,Format vremena,
Time Interval,Vremenski interval,
Time Series,Vremenska serija,
Time Series Based On,Vremenska serija zasnovana na,
Time Taken,Vreme trajanja,
Time Window (Seconds),Vremenski prozor (u sekundama),
Time Zone,Vremenska zona,
Time Zones,Vremenske zone,
Time format,Format vremena,
Time in Queries,Vreme u upitima,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Vreme u sekundama za zadržavanje slike QR koda na serveru. Minimum: <strong>240</strong>,
Timed Out,Isteklo,
Timeline,Vremenski redosled,
Timeline DocType,DocType vremenskog redosleda,
Timeline Field,Polje vremenskog redosleda,
Timeline Links,Linkovi vremenskog redosleda,
Timeline Name,Naziv vremenskog redosleda,
Timeout,Istek,
Timeout (In Seconds),Istek (u sekundama),
Timeseries,Vremenska serija,
Timespan,Vremenski opseg,
Timestamp,Vremenski žig,
Title,Naslov,
Title Field,Polje za naslov,
Title Prefix,Prefiks naslova,
To,Za,
To Date,Datum završetka,
To Date Field,Polje datuma završetka,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Da biste dodali dinamički naslov, koristite jinja oznake kao što su

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Da biste dodali dinamički naslov, koristite jinja oznake kao što su

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","Da biste dodali dinamičke vrednosti iz dokumenta, koristite jinja oznake kao što je

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To and CC,Primaoci i CC,
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","Da bi se opseg datuma započeo na početku izabranog perioda. Na primer, ukoliko je izabrana 'Godina', izveštaj će početi od 1. januara tekućeg godine.",
To print output use <code>print(text)</code>,Za štampanje izlaza koristite <code>print(text)</code>,
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","Za korišćenje Google Indexing, omogućite <a href=""/app/google-settings"">Google podešavanja</a>.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Za korišćenje Slack Channel, dodajte <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.",
ToDo,Za uraditi,
Toggle Full Width,Prebaci u punu širinu,
Toggle Theme,Promeni temu,
Token,Token,
Token Cache,Keš tokena,
Token Type,Vrsta tokena,
Token URI,URI tokena,
Top,Gore,
Top Bar Item,Stavka gornje trake,
Top Bar Items,Stavke gornje trake,
Top Center,Gore centrirano,
Top Errors,Najčešće greške,
Top Left,Gore levo,
Top Right,Gore desno,
Topic,Tema,
Total Background Workers,Ukupno pozadinskih radnika,
Total Errors (last 1 day),Ukupan broj grešaka (poslednjih 1 dan),
Total Outgoing Emails,Ukupno izlaznih imejlova,
Total Subscribers,Ukupno pretplatnika,
Total Users,Ukupno korisnika,
Total Working Time,Ukupno vreme rada,
Total number of emails to sync in initial sync process ,Ukupan broj imejl poruka za sinhronizaciju tokom početnog procesa ,
Trace ID,ID za praćenje,
Traceback,Sled greške,
Track Changes,Prati izmene,
Track Email Status,Prati status imejla,
Track Field,Prati polje,
Track Seen,Prati viđeno,
Track Steps,Prati korake,
Track Views,Prati preglede,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Prati da li je imejl otvoren od strane primaoca.
<br>
Napomena: Ukoliko šaljete imejl na više adresa, smatraće se da je imejl otvoren čak i ukoliko ga pročita samo jedan primalac.",
Track milestones for any document,Prati ključne tačke dokumenta,
Transaction Hash,Heš transakcije,
Transaction Log,Evidencija transakcije,
Transaction Log Report,Izveštaj o evidenciji transakcije,
Transition Rules,Pravila tranzicije,
Transitions,Tranizicija,
Translatable,Moguće prevođenje,
Translate Link Fields,Prevedi polja sa linkovima,
Translated Text,Prevedeni tekst,
Translation,Prevod,
Trash,Smeće,
Tree,Stablo,
Tree structures are implemented using Nested Set,Strukture stabla su implementirane korišćenjem ugnježdenih skupova,
Trigger Method,Metod okidača,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Pokreni kod na metodima kao što su ""before_insert"", ""after_update"", itd. (to će zavisiti od izabranog DocType-a)",
Try a Naming Series,Isprobajte seriju imenovanja,
Tuesday,Utorak,
Two Factor Authentication,Dvofaktorska autentifikacija,
Two Factor Authentication method,Metod dvofaktorske autentifikacije,
Type,Vrsta,
UI Tour,Obilazak korisničkog interfejsa,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,NEPROČITANO,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URI adrese za primanje autorizacionog koda nakon što korisnik dozvoli pristup, kao i za prijem odgovora u slučaju neuspeha. Obično je to REST endpoint koju izlaže klijentska aplikacija.
<br>npr. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,URL,
URL for documentation or help,URL za dokumentaciju ili pomoć,
URL to go to on clicking the slideshow image,URL ka kojem vodi klik na prezentaciju slika,
UTM Campaign,UTM kampanja,
UTM Medium,UTM medijum,
UTM Source,UTM izvor,
UUID,UUID,
Unassign Condition,Ukloni dodeljivanje uslova,
Unhandled Email,Neobrađeni imejl,
Unhandled Emails,Neobrađeni imejlovi,
Unique,Jedinstveno,
Unread,Nepročitano,
Unread Notification Sent,Poslata obaveštenja o nepročitanim,
Unshared,Nije podeljeno,
Unsubscribe Method,Metoda za otkazivanje pretplate,
Unsubscribe Params,Parametri otkazivanja pretplate,
Unsubscribed,Otkazana pretplata,
Update,Ažuriraj,
Update Amendment Naming,Ažuriraj naziv izmena,
Update Existing Records,Ažuriraj postojeće zapise,
Update Field,Ažuriraj polje,
Update Series Counter,Ažuriraj brojač serije,
Update Series Number,Ažuriraj broj serije,
Update Settings,Ažuriraj podešavanja,
Update Value,Ažuriraj vrednost,
Updated,Ažurirano,
Uploaded To Dropbox,Otpremljeno na Dropbox,
Uploaded To Google Drive,Otpremljeno na Google Drive,
Use % for any non empty value.,Koristite % za bilo koju vrednost koja nije prazna.,
Use ASCII encoding for password,Koristite ASCII formatiranje za lozinku,
Use First Day of Period,Koristite prvi dan perioda,
Use HTML,Koristite HTML,
Use IMAP,Koristite IMAP,
Use Number Format from Currency,Koristite format broja prema valuti,
Use POST,Koristite POST,
Use Report Chart,Koristiti grafikon iz izveštaja,
Use SSL,Koristite SSL,
Use STARTTLS,Koristite STARTTLS,
Use TLS,Koristite TLS,
Use different Email ID,Koristite drugi ID imejla,
Use if the default settings don't seem to detect your data correctly,Koristite ukoliko podrazumevana podešavanja ne prepoznaju tačno Vaše podatke,
Use this fieldname to generate title,Koristite naziv ovog polja za generisanje naslova,
"Use this, for example, if all sent emails should also be send to an archive.","Koristite ovo, na primer, ukoliko sve poslate imejl poruke treba da budu poslate i u arhivu.",
Used OAuth,Korišćen OAuth,
User,Korisnik,
User ,Korisnik ,
User Agent,Korisnički agent,
User Cannot Create,Korisnik ne može da kreira,
User Cannot Search,Korisnik ne može da pretražuje,
User Defaults,Podrazumevane vrednosti korisnika,
User Details,Detalji korisnika,
User Doctype Permissions,Dozvole vrste dokumenta korisnika,
User Document Type,Vrsta dokumenta korisnika,
User Email,Imejl korisnika,
User Emails,Imejlovi korisnika,
User Group,Grupa korisnika,
User Group Member,Član grupe korisnika,
User Group Members,Članovi grupe korisnika,
User ID,Korisnički ID,
User ID Property,Svojstvo ID korisnika,
User ID of a Blogger,ID korisnika blogera,
User Id,ID korisnika,
User Id Field,Polje ID korisnika,
User Image,Slika korisnika,
User Name,Korisničko ime,
User Permission,Korisnička dozvola,
User Role,Uloga korisnika,
User Role Profile,Profil uloge korisnika,
User Select Document Type,Korisnik bira vrstu dokumenta,
User Settings,Podešavanje korisnika,
User Social Login,Korisnik prijavljivanja putem društvenih mreža,
User Tags,Oznake korisnika,
User Type,Vrsta korisnika,
User Type Module,Modul vrste korisnika,
User can login using Email id or Mobile number,Korisnik može da se prijavi pomoću imejl adrese ili broja mobilnog telefona,
User can login using Email id or User Name,Korisnik može da se prijavi pomoću imejl adrese ili korisničkog imena,
User must always select,Korisnik mora uvek da izabere,
Userinfo URI,URI sa podacima o korisniku,
Username,Korisničko ime,
Users,Korisnici,
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,Korisnici mogu brisati priložene fajlove samo ukoliko je dokument u nacrtu ili ukoliko je dokument otkazan i imaju pravo da obrišu dokument.,
Utilization,Iskorišćenost,
Utilization %,Iskorišćenost %,
Valid,Važeći,
Validate Field,Validiraj polje,
Validate Frappe Mail Settings,Validiraj Frappe podešavanje imejla,
Validate SSL Certificate,Validiraj SSL sertifikat,
Validity,Punovažnost,
Value,Vrednost,
Value Based On,Vrednost zasnovana na,
Value Change,Promena vrednosti,
Value Changed,Vrednost promenjena,
Value To Be Set,Vrednost koju treba postaviti,
Value from this field will be set as the due date in the ToDo,Vrednost iz ovog polja biće postavljena kao rok u odeljku za uraditi,
Value to Validate,Vrednost za validaciju,
Verdana,Verdana,
Verified,Verifikovano,
Version,Verzija,
Video URL,URL video,
View,Prikaz,
View Log,Prikaži evidenciju,
View Properties (via Customize Form),Pregledaj svojstva (putem polja prilagodi obrazac),
View Report,Prikaži izveštaj,
View Settings,Prikaži podešavanja,
View Switcher,Prikaži preklopnik,
View Website,Prikaži veb-sajt,
Viewed By,Uvid od strane,
Virtual,Virtuelno,
Visibility,Vidljivost,
Visit,Poseta,
Visitor ID,ID posetioca,
Warehouse,Skladište,
Warning,Upozorenje,
Warning: Updating counter may lead to document name conflicts if not done properly,Upozorenje: Ažuriranje brojača može izazvati konflikte u nazivima dokumenata ukoliko se ne izvrši pravilno,
Watch Video,Pogledajte video,
Web Form,Veb-obrazac,
Web Form Field,Polje veb-obrasca,
Web Form Fields,Polja veb-obrasca,
Web Form List Column,Kolona liste veb-obrasca,
Web Page,Veb-stranica,
Web Page Block,Blok veb-stranice,
Web Page View,Prikaz veb-stranice,
Web Template,Veb-šablon,
Web Template Field,Polje veb-šablona,
Web Template Values,Vrednosti veb-šablona,
Web View,Prikaz na vebu,
Webhook,Webhook,
Webhook Data,Webhook podaci,
Webhook Header,Webhook zaglavlje,
Webhook Headers,Webhook zaglavlja,
Webhook Request,Webhook zahtev,
Webhook Request Log,Webhook evidencija zahteva,
Webhook Secret,Webhook tajna,
Webhook Security,Webhook bezbednost,
Webhook Trigger,Webhook okidač,
Webhook URL,URL webhook-a,
Website,Veb-sajt,
Website Analytics,Analitika veb-sajta,
Website Manager,Menadžer za veb-sajt,
Website Meta Tag,Meta oznaka veb-sajta,
Website Route Meta,Meta podaci o putanji veb-sajta,
Website Route Redirect,Preusmeravanje putanje veb-sajta,
Website Script,Skripta veb-sajta,
Website Search Field,Polje za pretragu na veb-sajtu,
Website Settings,Podešavanje veb-sajta,
Website Sidebar,Bočna traka veb-sajta,
Website Sidebar Item,Stavka bočne trake veb-sajta,
Website Slideshow,Veb-sajt prezentacija,
Website Slideshow Item,Stavka veb-sajt prezentacije,
Website Theme,Tema veb-sajta,
Website Theme Ignore App,Tema sajta ignoriše aplikaciju,
Website Theme Image,Slika teme veb-sajta,
Website Theme image link,Link slike u temi veb-sajta,
Websocket,Websocket,
Wednesday,Sreda,
Weekdays,Radni dani,
Weekly,Nedeljno,
Weekly Long,Tokom cele nedelje,
Welcome Email Template,Šablon imejla za dobrodošlicu,
Welcome URL,URL za dobrodošlicu,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Kada je omogućeno, ovo će dozvoliti gostima da otpremaju fajlove u Vašu aplikaciju. Možete uključiti ovu opciju ukoliko želite da prikupljate fajlove od korisnika bez potrebe za prijavljivanjem, na primer putem veb-obrazaca za prijavu na posao.",
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","Prilikom slanja dokumenata putem imejla, sačuvaj PDF u okviru komunikacije. Upozorenje: Ovo može povećati iskorišćenost prostora za skladištenje.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Prilikom otpremanja fajlova, primoraj korišćenje snimanja putem internet pretraživača. Ukoliko nije uključeno, koristiće se podrazumevana kamera mobilnog uređaja kada se prepozna mobilni pristup.",
Which view of the associated DocType should this shortcut take you to?,Na koji prikaz povezane vrste DocType treba da vodi ova prečica?,
Width,Širina,
Wildcard Filter,Filter sa zamenskim simbolom,
"Will add ""%"" before and after the query","Dodaće ""%"" pre i posle upita",
Will be used in url (usually first name).,Biće korišćeno u URL (obično ime).,
